date,Positive,Positive (low),Positive (high),Negative,Negative (low),Negative (high),Positive (under-50s),Positive (under-50s) (low),Positive (under-50s) (high),Negative (under-50s),Negative (under-50s) (low),Negative (under-50s) (high),Positive (over-50s),Positive (over-50s) (low),Positive (over-50s) (high),Negative (over-50s),Negative (over-50s) (low),Negative (over-50s) (high),Positive (poll),Negative (poll),Positive (under-50s) (poll),Negative (under-50s) (poll),Positive (over-50s) (poll),Negative (over-50s) (poll)
2024-10-01,26.45,24.32,28.73,52.88,49.7,55.49,31.07,28.59,33.79,44.51,41.8,47.48,22.52,20.5,25.44,59.94,55.88,62.92,,,,,,
2024-10-02,26.21,24.13,28.46,53.1,49.86,55.77,30.83,28.39,33.6,44.68,41.95,47.73,22.28,20.33,25.13,60.2,56.14,63.35,,,,,,
2024-10-03,25.98,23.99,28.18,53.31,50.08,56.12,30.61,28.26,33.35,44.83,42.08,47.95,22.05,20.15,24.7,60.46,56.4,63.73,25.0,52.0,30.0,37.0,17.0,65.0
2024-10-04,25.77,23.83,27.85,53.51,50.31,56.26,30.4,28.14,33.07,44.97,42.2,48.09,21.83,20.05,24.42,60.72,56.68,63.99,27.0,63.0,33.0,52.0,25.0,69.0
2024-10-05,25.59,23.69,27.5,53.71,50.59,56.47,30.21,28.04,32.72,45.1,42.32,48.34,21.63,19.99,24.14,60.98,56.95,64.21,,,,,,
2024-10-06,25.42,23.59,27.25,53.88,50.8,56.74,30.04,27.79,32.51,45.21,42.42,48.36,21.45,19.85,23.89,61.22,57.22,64.4,,,,,,
2024-10-07,25.29,23.48,27.07,54.03,51.05,57.01,29.91,27.69,32.29,45.3,42.49,48.5,21.3,19.69,23.65,61.45,57.64,64.45,30.0,61.0,37.0,52.0,25.0,68.0
2024-10-08,25.18,23.39,26.82,54.16,51.23,57.05,29.8,27.52,31.99,45.36,42.53,48.59,21.16,19.55,23.45,61.67,57.91,64.6,,,,,,
2024-10-09,25.1,23.26,26.72,54.27,51.31,57.1,29.73,27.53,31.82,45.39,42.52,48.64,21.05,19.48,23.31,61.88,58.42,64.6,,,,,,
2024-10-10,25.05,23.15,26.66,54.36,51.41,57.23,29.68,27.5,31.69,45.39,42.46,48.59,20.97,19.39,23.13,62.07,58.73,64.81,,,,,,
2024-10-11,25.02,23.12,26.62,54.42,51.54,57.34,29.67,27.47,31.57,45.37,42.43,48.52,20.91,19.21,23.05,62.24,58.95,64.84,,,,,,
2024-10-12,25.02,23.14,26.57,54.46,51.72,57.42,29.68,27.54,31.58,45.33,42.38,48.56,20.87,19.22,22.99,62.39,59.19,64.94,,,,,,
2024-10-13,25.04,23.21,26.6,54.49,51.77,57.47,29.7,27.54,31.58,45.28,42.35,48.46,20.85,19.24,22.95,62.53,59.51,64.96,,,,,,
2024-10-14,25.06,23.27,26.59,54.51,51.72,57.37,29.75,27.56,31.61,45.21,42.11,48.42,20.84,19.24,22.91,62.66,59.7,65.0,,,,,,
2024-10-15,25.09,23.3,26.61,54.52,51.82,57.44,29.8,27.7,31.64,45.14,41.85,48.49,20.84,19.23,22.87,62.78,59.87,65.1,,,,,,
2024-10-16,25.13,23.33,26.61,54.52,51.87,57.47,29.85,27.78,31.73,45.05,41.61,48.46,20.83,19.24,22.82,62.9,60.02,65.12,21.0,53.0,26.0,43.0,17.0,61.0
2024-10-17,25.16,23.35,26.64,54.52,51.95,57.49,29.9,27.83,31.71,44.97,41.4,48.48,20.83,19.17,22.78,63.01,60.16,65.11,,,,,,
2024-10-18,25.19,23.39,26.66,54.52,51.94,57.38,29.95,27.94,31.75,44.88,41.22,48.41,20.82,19.11,22.75,63.11,60.37,65.15,,,,,,
2024-10-19,25.22,23.44,26.69,54.51,51.92,57.26,30.0,27.96,31.76,44.78,40.94,48.33,20.81,19.05,22.79,63.21,60.56,65.31,,,,,,
2024-10-20,25.24,23.53,26.7,54.49,51.89,57.22,30.05,27.98,31.81,44.69,40.77,48.32,20.8,19.02,22.8,63.3,60.76,65.45,,,,,,
2024-10-21,25.26,23.59,26.64,54.47,51.84,57.41,30.09,28.02,31.9,44.59,40.76,48.37,20.79,19.07,22.75,63.38,60.9,65.53,,,,,,
2024-10-22,25.28,23.67,26.67,54.44,51.8,57.43,30.12,28.06,31.98,44.49,40.75,48.41,20.77,19.14,22.7,63.45,61.03,65.59,,,,,,
2024-10-23,25.3,23.74,26.69,54.4,51.79,57.38,30.15,28.11,32.05,44.39,40.59,48.45,20.76,19.1,22.77,63.51,61.1,65.73,,,,,,
2024-10-24,25.31,23.74,26.72,54.35,51.79,57.32,30.17,28.16,32.15,44.28,40.29,48.5,20.74,19.12,22.74,63.55,61.14,65.78,,,,,,
2024-10-25,25.31,23.74,26.71,54.3,51.77,57.34,30.19,28.19,32.21,44.18,40.14,48.63,20.72,19.14,22.81,63.58,61.27,65.81,,,,,,
2024-10-26,25.31,23.73,26.74,54.23,51.76,57.32,30.19,28.22,32.26,44.07,39.92,48.67,20.7,19.08,22.83,63.6,61.29,65.79,,,,,,
2024-10-27,25.31,23.72,26.76,54.16,51.75,57.2,30.19,28.22,32.27,43.96,39.58,48.68,20.68,19.08,22.75,63.6,61.33,65.83,,,,,,
2024-10-28,25.3,23.72,26.77,54.08,51.75,57.19,30.18,28.24,32.29,43.86,39.41,48.62,20.65,19.05,22.65,63.59,61.39,65.89,27.0,52.0,27.0,48.0,24.0,62.0
2024-10-29,25.29,23.74,26.77,54.0,51.69,57.28,30.17,28.23,32.28,43.76,39.19,48.51,20.63,18.99,22.64,63.57,61.39,65.97,,,,,,
2024-10-30,25.28,23.73,26.73,53.91,51.7,57.34,30.14,28.21,32.26,43.67,39.38,48.59,20.61,18.98,22.58,63.54,61.42,66.02,,,,,,
2024-10-31,25.26,23.75,26.71,53.83,51.59,57.35,30.12,28.19,32.26,43.59,39.09,48.55,20.58,18.99,22.69,63.5,61.45,66.05,,,,,,
2024-11-01,25.25,23.78,26.65,53.74,51.51,57.29,30.08,28.22,32.21,43.52,38.87,48.49,20.56,18.99,22.72,63.45,61.5,66.01,,,,,,
2024-11-02,25.23,23.81,26.63,53.67,51.44,57.26,30.04,28.15,32.13,43.46,38.76,48.42,20.54,18.96,22.73,63.4,61.47,65.99,,,,,,
2024-11-03,25.2,23.8,26.58,53.59,51.44,57.32,29.99,28.09,32.03,43.41,38.95,48.25,20.52,18.93,22.71,63.35,61.4,65.97,,,,,,
2024-11-04,25.18,23.77,26.54,53.53,51.46,57.26,29.95,28.03,31.94,43.38,38.88,48.21,20.49,18.82,22.71,63.3,61.35,65.92,,,,,,
2024-11-05,25.15,23.74,26.54,53.48,51.35,57.18,29.9,28.01,31.82,43.35,38.74,48.27,20.47,18.8,22.65,63.26,61.31,65.92,,,,,,
2024-11-06,25.13,23.71,26.48,53.45,51.27,57.15,29.85,28.0,31.65,43.35,38.78,48.22,20.45,18.79,22.57,63.22,61.28,65.92,,,,,,
2024-11-07,25.1,23.71,26.47,53.43,51.21,57.12,29.8,27.98,31.46,43.35,38.64,48.16,20.42,18.74,22.53,63.2,61.17,65.93,,,,,,
2024-11-08,25.08,23.68,26.43,53.44,51.11,57.11,29.76,27.99,31.27,43.38,38.27,48.38,20.4,18.67,22.48,63.19,61.06,65.95,28.0,61.0,31.0,52.0,24.0,70.0
2024-11-09,25.05,23.78,26.43,53.46,51.07,57.1,29.72,27.94,31.18,43.42,38.3,48.63,20.37,18.6,22.3,63.19,61.06,65.99,24.0,48.0,33.0,31.0,17.0,61.0
2024-11-10,25.03,23.74,26.38,53.52,51.11,57.15,29.69,27.98,31.09,43.49,38.33,48.75,20.35,18.48,22.24,63.21,61.03,66.04,,,,,,
2024-11-11,25.01,23.66,26.36,53.59,51.07,57.25,29.66,27.82,31.11,43.58,38.35,49.06,20.33,18.4,22.23,63.25,61.02,66.11,23.0,52.0,27.0,45.0,19.0,58.0
2024-11-12,24.99,23.61,26.32,53.69,51.07,57.31,29.64,27.73,31.13,43.69,38.38,49.02,20.31,18.42,22.16,63.3,61.02,66.19,,,,,,
2024-11-13,24.96,23.58,26.37,53.81,51.15,57.46,29.62,27.67,31.15,43.82,38.34,49.05,20.28,18.33,22.13,63.36,61.0,66.24,25.0,50.0,32.0,36.0,19.0,64.0
2024-11-14,24.94,23.53,26.35,53.94,51.48,57.62,29.59,27.67,31.09,43.96,38.51,49.12,20.26,18.27,22.14,63.42,61.01,66.24,,,,,,
2024-11-15,24.91,23.42,26.33,54.09,51.76,57.78,29.57,27.58,31.0,44.13,38.75,49.26,20.23,18.27,22.11,63.49,61.04,66.26,,,,,,
2024-11-16,24.87,23.36,26.32,54.24,51.82,57.93,29.54,27.48,30.91,44.3,39.15,49.39,20.2,18.24,22.08,63.57,61.11,66.23,,,,,,
2024-11-17,24.83,23.32,26.32,54.41,51.9,58.12,29.51,27.5,30.83,44.49,39.59,49.57,20.16,18.23,22.0,63.66,61.12,66.25,,,,,,
2024-11-18,24.78,23.3,26.29,54.58,52.0,58.34,29.47,27.5,30.77,44.7,39.79,49.65,20.12,18.21,21.96,63.75,61.28,66.32,,,,,,
2024-11-19,24.73,23.23,26.19,54.77,52.08,58.58,29.42,27.43,30.78,44.91,40.01,49.79,20.07,18.2,21.91,63.86,61.39,66.36,,,,,,
2024-11-20,24.67,23.11,26.19,54.95,52.13,58.81,29.36,27.31,30.8,45.14,40.23,49.95,20.02,18.18,21.83,63.96,61.51,66.38,,,,,,
2024-11-21,24.61,23.07,26.18,55.14,52.24,59.03,29.31,27.2,30.82,45.37,40.41,50.26,19.96,18.11,21.78,64.07,61.68,66.5,,,,,,
2024-11-22,24.54,22.97,26.16,55.32,52.38,59.15,29.24,27.08,30.8,45.6,40.58,50.38,19.91,18.11,21.75,64.18,61.73,66.73,,,,,,
2024-11-23,24.48,22.88,26.15,55.51,52.62,59.22,29.18,27.01,30.77,45.84,40.84,50.64,19.85,18.07,21.72,64.3,61.85,66.77,,,,,,
2024-11-24,24.41,22.66,26.11,55.69,52.77,59.32,29.11,26.94,30.74,46.08,41.09,50.79,19.8,18.04,21.57,64.41,61.88,66.83,,,,,,
2024-11-25,24.34,22.56,26.08,55.88,53.03,59.47,29.04,26.86,30.71,46.32,41.36,50.91,19.74,18.04,21.51,64.53,61.86,66.92,,,,,,
2024-11-26,24.28,22.49,26.06,56.07,53.33,59.64,28.97,26.8,30.66,46.57,41.68,51.03,19.69,17.98,21.47,64.65,61.85,66.99,,,,,,
2024-11-27,24.22,22.42,26.0,56.26,53.47,59.79,28.9,26.76,30.62,46.83,42.07,51.25,19.64,17.98,21.44,64.77,61.91,67.02,,,,,,
2024-11-28,24.16,22.34,25.97,56.45,53.6,60.15,28.83,26.75,30.62,47.1,42.48,51.29,19.6,17.99,21.41,64.9,62.03,67.14,,,,,,
2024-11-29,24.11,22.26,25.92,56.65,53.85,60.46,28.76,26.68,30.61,47.38,42.91,51.39,19.56,17.93,21.41,65.04,62.08,67.29,,,,,,
2024-11-30,24.06,22.25,25.88,56.86,54.15,60.56,28.69,26.63,30.55,47.67,43.37,51.5,19.53,17.94,21.42,65.18,62.1,67.49,,,,,,
2024-12-01,24.02,22.25,25.86,57.08,54.25,60.79,28.62,26.57,30.49,47.98,43.86,51.73,19.51,17.87,21.42,65.34,62.13,67.71,,,,,,
2024-12-02,23.98,22.17,25.85,57.3,54.34,60.81,28.54,26.49,30.44,48.29,44.38,51.97,19.49,17.79,21.39,65.49,62.21,67.94,,,,,,
2024-12-03,23.94,22.09,25.88,57.52,54.43,61.01,28.47,26.41,30.4,48.62,44.7,52.08,19.47,17.74,21.38,65.65,62.26,68.1,,,,,,
2024-12-04,23.9,22.0,25.88,57.75,54.57,61.37,28.39,26.4,30.33,48.96,45.19,52.27,19.46,17.66,21.41,65.8,62.24,68.3,27.0,61.0,31.0,53.0,23.0,67.0
2024-12-05,23.86,21.94,25.87,57.97,54.84,61.68,28.31,26.41,30.23,49.3,45.67,52.47,19.45,17.65,21.34,65.95,62.26,68.42,,,,,,
2024-12-06,23.82,21.92,25.83,58.19,54.99,61.72,28.23,26.31,30.12,49.64,46.08,52.69,19.44,17.64,21.4,66.1,62.41,68.57,,,,,,
2024-12-07,23.78,21.78,25.82,58.4,55.25,61.65,28.13,26.26,30.07,49.97,46.56,52.87,19.42,17.6,21.42,66.24,62.56,68.72,,,,,,
2024-12-08,23.73,21.63,25.82,58.6,55.43,61.88,28.04,26.21,30.02,50.29,47.08,53.03,19.4,17.59,21.37,66.37,62.7,68.91,,,,,,
2024-12-09,23.68,21.58,25.81,58.79,55.57,62.1,27.94,26.16,29.97,50.6,47.37,53.28,19.38,17.54,21.41,66.48,62.85,69.01,,,,,,
2024-12-10,23.63,21.53,25.74,58.96,55.84,62.24,27.85,26.02,29.94,50.9,47.61,53.59,19.36,17.48,21.43,66.59,62.98,69.21,19.0,55.0,23.0,47.0,15.0,61.0
2024-12-11,23.58,21.49,25.69,59.12,55.94,62.16,27.76,25.88,29.77,51.17,47.86,53.76,19.34,17.45,21.43,66.68,63.04,69.39,,,,,,
2024-12-12,23.53,21.39,25.69,59.27,56.16,62.22,27.67,25.78,29.68,51.41,48.23,54.23,19.32,17.41,21.47,66.76,63.12,69.58,,,,,,
2024-12-13,23.49,21.32,25.62,59.39,56.21,62.28,27.6,25.68,29.6,51.62,48.53,54.59,19.3,17.39,21.43,66.83,63.14,69.69,,,,,,
2024-12-14,23.45,21.31,25.53,59.49,56.34,62.26,27.53,25.66,29.52,51.81,48.68,54.6,19.28,17.4,21.41,66.88,63.16,69.71,,,,,,
2024-12-15,23.42,21.32,25.43,59.57,56.4,62.3,27.48,25.57,29.45,51.96,49.03,54.69,19.26,17.38,21.39,66.93,63.23,69.74,,,,,,
2024-12-16,23.4,21.35,25.37,59.63,56.5,62.41,27.43,25.57,29.39,52.07,49.16,54.84,19.25,17.4,21.35,66.95,63.37,69.81,25.0,66.0,29.0,58.0,21.0,72.0
2024-12-17,23.38,21.43,25.38,59.67,56.6,62.47,27.4,25.58,29.34,52.15,49.21,54.91,19.24,17.41,21.33,66.97,63.43,69.8,,,,,,
2024-12-18,23.36,21.44,25.31,59.7,56.64,62.45,27.37,25.64,29.28,52.21,49.23,55.02,19.23,17.43,21.27,66.98,63.48,69.78,,,,,,
2024-12-19,23.34,21.45,25.25,59.7,56.66,62.46,27.35,25.65,29.22,52.23,49.32,55.02,19.22,17.41,21.21,66.97,63.5,69.74,,,,,,
2024-12-20,23.33,21.5,25.17,59.69,56.67,62.44,27.33,25.63,29.16,52.24,49.41,54.99,19.21,17.38,21.14,66.97,63.56,69.69,22.0,54.0,26.0,46.0,18.0,60.0
2024-12-21,23.32,21.53,25.09,59.68,56.66,62.38,27.32,25.57,29.06,52.23,49.4,54.96,19.2,17.35,21.04,66.95,63.6,69.68,,,,,,
2024-12-22,23.31,21.57,25.02,59.65,56.65,62.31,27.31,25.57,29.02,52.21,49.38,54.95,19.18,17.35,20.99,66.94,63.57,69.68,,,,,,
2024-12-23,23.3,21.61,24.94,59.63,56.68,62.21,27.31,25.54,28.97,52.18,49.35,54.9,19.17,17.35,20.93,66.92,63.61,69.68,24.0,60.5,28.0,53.5,19.5,70.5
2024-12-24,23.29,21.61,24.91,59.59,56.71,62.1,27.3,25.55,28.95,52.13,49.31,54.83,19.15,17.33,20.93,66.91,63.65,69.66,,,,,,
2024-12-25,23.28,21.67,24.92,59.56,56.72,61.98,27.3,25.59,28.97,52.09,49.28,54.74,19.14,17.32,20.94,66.89,63.7,69.63,,,,,,
2024-12-26,23.27,21.65,24.88,59.53,56.72,61.85,27.3,25.63,28.96,52.03,49.24,54.61,19.12,17.33,20.91,66.88,63.76,69.6,,,,,,
2024-12-27,23.25,21.65,24.83,59.49,56.72,61.71,27.3,25.64,28.97,51.97,49.2,54.53,19.1,17.31,20.9,66.87,63.78,69.57,,,,,,
2024-12-28,23.24,21.62,24.77,59.45,56.71,61.57,27.31,25.65,28.99,51.9,49.16,54.44,19.08,17.3,20.85,66.86,63.78,69.54,,,,,,
2024-12-29,23.23,21.61,24.73,59.41,56.62,61.52,27.31,25.66,29.0,51.83,49.11,54.33,19.06,17.29,20.82,66.85,63.78,69.51,,,,,,
2024-12-30,23.22,21.63,24.76,59.38,56.61,61.52,27.32,25.67,29.01,51.76,48.97,54.26,19.03,17.29,20.79,66.84,63.8,69.47,,,,,,
2024-12-31,23.21,21.64,24.72,59.34,56.61,61.51,27.33,25.68,28.98,51.68,48.9,54.19,19.01,17.28,20.75,66.83,63.82,69.39,,,,,,
2025-01-01,23.21,21.61,24.7,59.3,56.63,61.42,27.34,25.69,28.96,51.6,48.72,54.16,18.99,17.26,20.73,66.82,63.82,69.32,,,,,,
2025-01-02,23.2,21.59,24.66,59.25,56.62,61.44,27.35,25.7,28.96,51.52,48.54,54.07,18.96,17.25,20.73,66.82,63.85,69.29,,,,,,
2025-01-03,23.19,21.56,24.64,59.21,56.59,61.33,27.36,25.72,28.97,51.43,48.36,54.05,18.93,17.23,20.69,66.81,63.88,69.31,26.0,68.0,30.0,61.0,22.0,75.0
2025-01-04,23.18,21.54,24.69,59.17,56.56,61.2,27.37,25.78,28.98,51.34,48.18,54.06,18.9,17.2,20.69,66.8,63.93,69.3,,,,,,
2025-01-05,23.17,21.53,24.7,59.13,56.53,61.18,27.39,25.83,29.02,51.24,47.96,54.08,18.87,17.17,20.67,66.79,64.0,69.25,,,,,,
2025-01-06,23.16,21.57,24.7,59.08,56.5,61.11,27.4,25.76,29.07,51.14,47.84,54.11,18.84,17.14,20.62,66.78,64.08,69.19,,,,,,
2025-01-07,23.15,21.58,24.67,59.03,56.41,61.05,27.42,25.8,29.02,51.04,47.71,54.1,18.81,17.11,20.57,66.77,64.15,69.13,,,,,,
2025-01-08,23.14,21.56,24.66,58.99,56.35,61.0,27.44,25.82,29.02,50.93,47.57,54.01,18.78,17.09,20.53,66.75,64.17,69.1,,,,,,
2025-01-09,23.13,21.55,24.63,58.94,56.3,60.94,27.45,25.82,29.03,50.82,47.42,53.89,18.74,17.03,20.48,66.73,64.17,69.11,,,,,,
2025-01-10,23.12,21.53,24.61,58.88,56.3,60.9,27.46,25.84,29.04,50.7,47.3,53.75,18.71,16.97,20.43,66.7,64.18,69.1,21.0,56.0,25.0,49.0,17.0,63.0
2025-01-11,23.11,21.5,24.6,58.83,56.28,60.91,27.48,25.86,29.05,50.59,47.17,53.61,18.67,16.86,20.34,66.67,64.25,69.0,,,,,,
2025-01-12,23.1,21.47,24.59,58.77,56.19,60.88,27.49,25.87,29.05,50.47,47.05,53.63,18.63,16.86,20.36,66.64,64.31,69.01,,,,,,
2025-01-13,23.08,21.45,24.57,58.71,56.1,60.8,27.5,25.89,29.06,50.34,46.97,53.55,18.59,16.84,20.32,66.6,64.38,69.03,,,,,,
2025-01-14,23.07,21.4,24.56,58.64,56.0,60.71,27.5,25.91,29.06,50.21,46.82,53.36,18.54,16.79,20.28,66.55,64.38,69.01,,,,,,
2025-01-15,23.04,21.41,24.55,58.58,55.91,60.65,27.51,25.92,29.06,50.08,46.61,53.25,18.5,16.79,20.26,66.5,64.3,68.88,,,,,,
2025-01-16,23.02,21.47,24.52,58.51,55.83,60.56,27.5,25.91,29.06,49.95,46.33,53.24,18.45,16.78,20.22,66.45,64.25,68.87,,,,,,
2025-01-17,23.0,21.5,24.5,58.43,55.76,60.42,27.5,25.87,29.06,49.82,46.08,53.15,18.4,16.7,20.17,66.39,64.24,68.81,29.0,64.0,33.0,57.0,25.0,71.0
2025-01-18,22.97,21.51,24.47,58.36,55.72,60.42,27.49,25.87,29.07,49.68,45.84,53.11,18.35,16.61,20.14,66.33,64.27,68.73,,,,,,
2025-01-19,22.95,21.49,24.43,58.29,55.71,60.41,27.48,25.85,29.07,49.55,45.62,53.09,18.3,16.53,20.14,66.27,64.26,68.64,,,,,,
2025-01-20,22.93,21.43,24.4,58.21,55.7,60.39,27.46,25.84,29.04,49.42,45.43,53.03,18.25,16.47,20.19,66.21,64.22,68.56,,,,,,
2025-01-21,22.9,21.38,24.4,58.14,55.68,60.29,27.44,25.82,29.04,49.29,45.33,53.0,18.2,16.42,20.26,66.16,64.13,68.48,,,,,,
2025-01-22,22.88,21.33,24.41,58.07,55.6,60.17,27.42,25.77,29.01,49.16,45.33,52.95,18.15,16.31,20.21,66.1,64.11,68.45,,,,,,
2025-01-23,22.86,21.31,24.4,57.99,55.57,60.02,27.39,25.72,28.98,49.04,45.12,52.91,18.11,16.31,20.18,66.05,64.16,68.33,21.0,55.0,25.0,45.0,16.0,64.0
2025-01-24,22.85,21.28,24.39,57.92,55.57,59.84,27.36,25.61,28.99,48.91,45.03,52.82,18.06,16.28,20.14,66.0,64.21,68.24,,,,,,
2025-01-25,22.83,21.24,24.38,57.85,55.55,59.76,27.33,25.55,29.0,48.79,45.02,52.72,18.02,16.25,20.18,65.95,64.2,68.16,,,,,,
2025-01-26,22.82,21.24,24.37,57.77,55.54,59.66,27.3,25.52,29.11,48.67,44.97,52.6,17.98,16.26,20.18,65.91,64.22,68.07,,,,,,
2025-01-27,22.8,21.21,24.39,57.69,55.53,59.49,27.26,25.48,29.16,48.54,44.96,52.48,17.94,16.27,20.17,65.87,64.25,67.95,,,,,,
2025-01-28,22.79,21.19,24.4,57.61,55.5,59.41,27.22,25.39,29.14,48.41,44.92,52.34,17.89,16.26,20.19,65.83,64.3,67.83,22.0,55.0,30.0,40.0,16.0,65.0
2025-01-29,22.78,21.18,24.39,57.53,55.49,59.3,27.19,25.18,29.17,48.28,44.88,52.18,17.85,16.19,20.15,65.8,64.29,67.75,,,,,,
2025-01-30,22.77,21.18,24.39,57.45,55.49,59.21,27.15,25.24,29.18,48.16,44.68,52.02,17.81,16.21,20.12,65.78,64.29,67.71,,,,,,
2025-01-31,22.76,21.2,24.39,57.38,55.49,59.07,27.11,25.18,29.22,48.03,44.53,51.82,17.77,16.2,20.08,65.76,64.32,67.69,,,,,,
2025-02-01,22.75,21.22,24.39,57.3,55.48,58.98,27.08,25.1,29.2,47.9,44.52,51.61,17.73,16.19,20.04,65.75,64.3,67.66,,,,,,
2025-02-02,22.74,21.25,24.35,57.22,55.49,58.91,27.04,25.01,29.15,47.77,44.54,51.34,17.68,16.16,19.9,65.74,64.31,67.52,,,,,,
2025-02-03,22.74,21.28,24.31,57.15,55.45,58.83,27.01,24.93,29.19,47.63,44.38,51.14,17.64,16.15,19.9,65.74,64.29,67.48,,,,,,
2025-02-04,22.73,21.32,24.27,57.07,55.44,58.76,26.97,24.81,29.17,47.49,44.2,51.08,17.59,16.14,19.85,65.74,64.26,67.47,,,,,,
2025-02-05,22.72,21.35,24.25,57.0,55.45,58.71,26.93,24.68,29.16,47.35,44.0,51.09,17.54,16.09,19.92,65.75,64.28,67.5,,,,,,
2025-02-06,22.72,21.37,24.29,56.93,55.42,58.67,26.89,24.62,29.12,47.21,43.92,50.98,17.48,16.03,19.91,65.76,64.28,67.43,,,,,,
2025-02-07,22.71,21.39,24.35,56.87,55.39,58.62,26.86,24.66,29.23,47.07,43.64,51.01,17.43,15.96,19.87,65.79,64.24,67.4,22.0,56.0,27.0,44.0,15.0,65.0
2025-02-08,22.72,21.4,24.37,56.82,55.37,58.59,26.83,24.62,29.29,46.93,43.5,51.01,17.37,15.91,19.78,65.82,64.27,67.38,,,,,,
2025-02-09,22.73,21.45,24.4,56.77,55.36,58.61,26.83,24.61,29.33,46.8,43.34,50.78,17.32,15.85,19.58,65.86,64.27,67.45,,,,,,
2025-02-10,22.75,21.5,24.44,56.74,55.36,58.66,26.84,24.63,29.59,46.68,43.24,50.81,17.26,15.82,19.51,65.91,64.3,67.54,,,,,,
2025-02-11,22.78,21.55,24.59,56.72,55.39,58.71,26.87,24.63,29.72,46.56,43.19,50.83,17.21,15.8,19.43,65.97,64.35,67.65,,,,,,
2025-02-12,22.83,21.67,24.59,56.71,55.4,58.73,26.92,24.64,29.9,46.45,43.09,50.85,17.16,15.78,19.32,66.04,64.47,67.74,,,,,,
2025-02-13,22.88,21.74,24.67,56.7,55.47,58.71,27.0,24.61,30.41,46.34,43.04,50.8,17.11,15.76,19.18,66.1,64.59,67.86,,,,,,
2025-02-14,22.95,21.89,24.86,56.69,55.43,58.66,27.1,24.61,30.71,46.24,42.98,50.61,17.06,15.75,19.0,66.16,64.74,67.93,,,,,,
2025-02-15,23.03,21.96,24.86,56.68,55.42,58.61,27.22,24.56,31.4,46.15,42.87,50.37,17.02,15.8,18.92,66.22,64.82,67.99,,,,,,
2025-02-16,23.12,21.98,25.29,56.68,55.43,58.53,27.36,24.53,31.92,46.07,42.9,49.83,16.99,15.79,18.79,66.27,64.83,68.02,,,,,,
2025-02-17,23.22,22.0,25.39,56.68,55.44,58.39,27.52,24.68,32.34,46.01,42.77,49.53,16.97,15.82,18.66,66.31,64.81,68.01,,,,,,
2025-02-18,23.33,22.0,25.77,56.68,55.34,58.35,27.7,24.57,33.29,45.96,42.84,49.53,16.96,15.93,18.49,66.34,64.77,68.06,,,,,,
2025-02-19,23.45,22.06,26.01,56.69,55.29,58.4,27.9,24.52,34.26,45.93,42.86,49.52,16.96,15.92,18.38,66.37,64.76,68.05,,,,,,
2025-02-20,23.59,22.13,26.4,56.69,55.2,58.32,28.12,24.51,34.84,45.89,42.77,49.32,16.97,16.01,18.34,66.39,64.68,67.94,,,,,,
2025-02-21,23.73,22.15,26.54,56.69,55.09,58.31,28.35,24.54,35.62,45.86,42.73,49.22,17.0,16.01,18.21,66.41,64.65,67.97,,,,,,
2025-02-22,23.87,22.19,26.64,56.7,54.99,58.21,28.59,24.55,35.74,45.84,42.78,49.0,17.04,16.05,18.16,66.43,64.6,68.01,,,,,,
2025-02-23,24.02,22.21,26.75,56.7,54.83,58.2,28.82,24.42,35.97,45.83,42.83,48.78,17.09,16.07,18.17,66.44,64.55,68.02,23.0,57.0,22.0,51.0,18.0,68.0
2025-02-24,24.16,22.25,26.73,56.7,54.66,58.32,29.05,24.39,36.05,45.81,42.73,48.56,17.15,16.11,18.21,66.44,64.46,68.13,,,,,,
2025-02-25,24.29,22.25,26.75,56.7,54.53,58.28,29.26,24.59,36.03,45.8,42.87,48.41,17.21,16.13,18.22,66.44,64.35,68.16,,,,,,
2025-02-26,24.42,22.34,26.79,56.69,54.42,58.34,29.46,24.63,36.06,45.79,42.79,48.42,17.27,16.17,18.28,66.43,64.29,68.18,,,,,,
2025-02-27,24.52,22.44,26.92,56.67,54.33,58.4,29.64,24.59,35.94,45.76,42.76,48.55,17.33,16.26,18.32,66.41,64.28,68.16,,,,,,
2025-02-28,24.61,22.49,26.87,56.64,54.25,58.5,29.79,24.58,36.2,45.73,42.82,48.34,17.38,16.33,18.29,66.38,64.25,68.18,,,,,,
2025-03-01,24.68,22.59,27.0,56.6,54.18,58.56,29.93,24.61,36.34,45.69,42.88,48.35,17.42,16.39,18.31,66.35,64.23,68.18,,,,,,
2025-03-02,24.74,22.61,27.06,56.56,54.12,58.52,30.05,24.67,36.43,45.64,42.93,48.32,17.46,16.44,18.29,66.31,64.1,68.16,,,,,,
2025-03-03,24.79,22.67,27.21,56.52,54.07,58.63,30.15,24.75,36.53,45.58,42.92,48.19,17.49,16.52,18.31,66.26,64.25,68.14,,,,,,
2025-03-04,24.83,22.69,27.29,56.47,54.02,58.65,30.25,24.7,36.54,45.52,42.96,48.2,17.51,16.57,18.32,66.21,64.14,68.11,,,,,,
2025-03-05,24.86,22.69,27.29,56.42,53.96,58.65,30.34,24.72,36.54,45.45,42.94,48.23,17.54,16.64,18.3,66.16,64.03,68.07,,,,,,
2025-03-06,24.89,22.7,27.41,56.37,53.88,58.64,30.41,24.76,36.52,45.38,42.94,48.16,17.56,16.73,18.32,66.11,63.93,68.02,,,,,,
